elements,time,sum,technique,num_threads,schedule_kind,chunk_size
"100000000","20.185","1.644725","sumOpenmp","16","auto","64"
"100000000","21.701","1.644725","sumOpenmp","16","auto","128"
"100000000","12.294","1.644725","sumOpenmp","16","auto","256"
"100000000","16.063","1.644725","sumOpenmp","16","auto","512"
"100000000","13.982","1.644725","sumOpenmp","16","auto","1024"
"100000000","12.882","1.644725","sumOpenmp","16","auto","2048"
"100000000","11.146","1.644725","sumOpenmp","16","auto","4096"
"100000000","12.613","1.644725","sumOpenmp","16","auto","8192"
"100000000","13.417","1.644725","sumOpenmp","16","auto","16384"
"100000000","10.811","1.644725","sumOpenmp","16","auto","32768"
"100000000","14.832","1.644725","sumOpenmp","16","auto","65536"
"100000000","14.568","1.644725","sumOpenmp","16","static","64"
"100000000","29.109","1.644725","sumOpenmp","16","static","128"
"100000000","15.364","1.644725","sumOpenmp","16","static","256"
"100000000","14.511","1.644725","sumOpenmp","16","static","512"
"100000000","13.207","1.644725","sumOpenmp","16","static","1024"
"100000000","13.294","1.644725","sumOpenmp","16","static","2048"
"100000000","13.719","1.644725","sumOpenmp","16","static","4096"
"100000000","14.369","1.644725","sumOpenmp","16","static","8192"
"100000000","17.241","1.644725","sumOpenmp","16","static","16384"
"100000000","14.46","1.644725","sumOpenmp","16","static","32768"
"100000000","15.677","1.644725","sumOpenmp","16","static","65536"
"100000000","14.322","1.644725","sumOpenmp","16","dynamic","64"
"100000000","14.141","1.644725","sumOpenmp","16","dynamic","128"
"100000000","12.165","1.644725","sumOpenmp","16","dynamic","256"
"100000000","15.068","1.644725","sumOpenmp","16","dynamic","512"
"100000000","15.796","1.644725","sumOpenmp","16","dynamic","1024"
"100000000","14.409","1.644725","sumOpenmp","16","dynamic","2048"
"100000000","15.621","1.644725","sumOpenmp","16","dynamic","4096"
"100000000","14.201","1.644725","sumOpenmp","16","dynamic","8192"
"100000000","13.135","1.644725","sumOpenmp","16","dynamic","16384"
"100000000","12.817","1.644725","sumOpenmp","16","dynamic","32768"
"100000000","15.18","1.644725","sumOpenmp","16","dynamic","65536"
"100000000","11.351","1.644725","sumOpenmp","16","guided","64"
"100000000","13.988","1.644725","sumOpenmp","16","guided","128"
"100000000","15.857","1.644725","sumOpenmp","16","guided","256"
"100000000","12.927","1.644725","sumOpenmp","16","guided","512"
"100000000","12.428","1.644725","sumOpenmp","16","guided","1024"
"100000000","12.875","1.644725","sumOpenmp","16","guided","2048"
"100000000","13.605","1.644725","sumOpenmp","16","guided","4096"
"100000000","12.887","1.644725","sumOpenmp","16","guided","8192"
"100000000","18.692","1.644725","sumOpenmp","16","guided","16384"
"100000000","16.379","1.644725","sumOpenmp","16","guided","32768"
"100000000","13.73","1.644725","sumOpenmp","16","guided","65536"
"100000000","15.395","1.644725","sumOpenmp","16","auto","64"
"100000000","16.352","1.644725","sumOpenmp","16","auto","128"
"100000000","14.572","1.644725","sumOpenmp","16","auto","256"
"100000000","16.057","1.644725","sumOpenmp","16","auto","512"
"100000000","14.594","1.644725","sumOpenmp","16","auto","1024"
"100000000","13.963","1.644725","sumOpenmp","16","auto","2048"
"100000000","12.866","1.644725","sumOpenmp","16","auto","4096"
"100000000","10.731","1.644725","sumOpenmp","16","auto","8192"
"100000000","10.729","1.644725","sumOpenmp","16","auto","16384"
"100000000","13.596","1.644725","sumOpenmp","16","auto","32768"
"100000000","14.381","1.644725","sumOpenmp","16","auto","65536"
"100000000","7.596","1.644726","sumOpenmp","32","static","64"
"100000000","6.087","1.644725","sumOpenmp","32","static","128"
"100000000","6.088","1.644725","sumOpenmp","32","static","256"
"100000000","5.674","1.644725","sumOpenmp","32","static","512"
"100000000","5.655","1.644725","sumOpenmp","32","static","1024"
"100000000","5.87","1.644725","sumOpenmp","32","static","2048"
"100000000","6.018","1.644726","sumOpenmp","32","static","4096"
"100000000","6.195","1.644726","sumOpenmp","32","static","8192"
"100000000","7.277","1.644726","sumOpenmp","32","static","16384"
"100000000","5.865","1.644726","sumOpenmp","32","static","32768"
"100000000","6.675","1.644726","sumOpenmp","32","static","65536"
"100000000","5.97","1.644725","sumOpenmp","32","dynamic","64"
"100000000","6.027","1.644726","sumOpenmp","32","dynamic","128"
"100000000","5.878","1.644726","sumOpenmp","32","dynamic","256"
"100000000","5.693","1.644726","sumOpenmp","32","dynamic","512"
"100000000","5.696","1.644726","sumOpenmp","32","dynamic","1024"
"100000000","5.975","1.644726","sumOpenmp","32","dynamic","2048"
"100000000","5.759","1.644726","sumOpenmp","32","dynamic","4096"
"100000000","5.712","1.644726","sumOpenmp","32","dynamic","8192"
"100000000","5.724","1.644726","sumOpenmp","32","dynamic","16384"
"100000000","5.9","1.644726","sumOpenmp","32","dynamic","32768"
"100000000","5.722","1.644726","sumOpenmp","32","dynamic","65536"
"100000000","5.698","1.644726","sumOpenmp","32","guided","64"
"100000000","5.718","1.644726","sumOpenmp","32","guided","128"
"100000000","5.701","1.644726","sumOpenmp","32","guided","256"
"100000000","5.942","1.644725","sumOpenmp","32","guided","512"
"100000000","6.734","1.644726","sumOpenmp","32","guided","1024"
"100000000","5.764","1.644725","sumOpenmp","32","guided","2048"
"100000000","5.777","1.644726","sumOpenmp","32","guided","4096"
"100000000","5.975","1.644725","sumOpenmp","32","guided","8192"
"100000000","5.753","1.644725","sumOpenmp","32","guided","16384"
"100000000","5.699","1.644726","sumOpenmp","32","guided","32768"
"100000000","6.189","1.644726","sumOpenmp","32","guided","65536"
"100000000","6.087","1.644726","sumOpenmp","32","auto","64"
"100000000","5.719","1.644726","sumOpenmp","32","auto","128"
"100000000","5.725","1.644726","sumOpenmp","32","auto","256"
"100000000","5.73","1.644725","sumOpenmp","32","auto","512"
"100000000","6.055","1.644726","sumOpenmp","32","auto","1024"
"100000000","5.849","1.644726","sumOpenmp","32","auto","2048"
"100000000","5.83","1.644726","sumOpenmp","32","auto","4096"
"100000000","5.949","1.644725","sumOpenmp","32","auto","8192"
"100000000","6.236","1.644726","sumOpenmp","32","auto","16384"
"100000000","5.988","1.644726","sumOpenmp","32","auto","32768"
"100000000","5.931","1.644726","sumOpenmp","32","auto","65536"
"100000000","29.913","1.644726","sumOpenmp","48","static","64"
"100000000","25.594","1.644726","sumOpenmp","48","static","128"
"100000000","27.516","1.644726","sumOpenmp","48","static","256"
"100000000","27.967","1.644726","sumOpenmp","48","static","512"
"100000000","26.192","1.644726","sumOpenmp","48","static","1024"
"100000000","26.581","1.644726","sumOpenmp","48","static","2048"
"100000000","25.985","1.644726","sumOpenmp","48","static","4096"
"100000000","28.182","1.644726","sumOpenmp","48","static","8192"
"100000000","26.182","1.644726","sumOpenmp","48","static","16384"
"100000000","25.398","1.644726","sumOpenmp","48","static","32768"
"100000000","29.923","1.644726","sumOpenmp","48","static","65536"
"100000000","29.236","1.644726","sumOpenmp","48","dynamic","64"
"100000000","25.979","1.644726","sumOpenmp","48","dynamic","128"
"100000000","27.585","1.644726","sumOpenmp","48","dynamic","256"
"100000000","25.983","1.644726","sumOpenmp","48","dynamic","512"
"100000000","25.381","1.644726","sumOpenmp","48","dynamic","1024"
"100000000","25.391","1.644726","sumOpenmp","48","dynamic","2048"
"100000000","30.178","1.644726","sumOpenmp","48","dynamic","4096"
"100000000","27.861","1.644726","sumOpenmp","48","dynamic","8192"
"100000000","25.58","1.644726","sumOpenmp","48","dynamic","16384"
"100000000","25.583","1.644726","sumOpenmp","48","dynamic","32768"
"100000000","25.582","1.644726","sumOpenmp","48","dynamic","65536"
"100000000","25.583","1.644726","sumOpenmp","48","guided","64"
"100000000","25.901","1.644726","sumOpenmp","48","guided","128"
"100000000","28.916","1.644726","sumOpenmp","48","guided","256"
"100000000","26.382","1.644726","sumOpenmp","48","guided","512"
"100000000","27.386","1.644726","sumOpenmp","48","guided","1024"
"100000000","31.925","1.644726","sumOpenmp","48","guided","2048"
"100000000","27.388","1.644726","sumOpenmp","48","guided","4096"
"100000000","27.887","1.644726","sumOpenmp","48","guided","8192"
"100000000","25.104","1.644726","sumOpenmp","48","guided","16384"
"100000000","29.396","1.644726","sumOpenmp","48","guided","32768"
"100000000","26.19","1.644726","sumOpenmp","48","guided","65536"
"100000000","25.991","1.644726","sumOpenmp","48","auto","64"
"100000000","25.195","1.644726","sumOpenmp","48","auto","128"
"100000000","25.803","1.644726","sumOpenmp","48","auto","256"
"100000000","25.386","1.644726","sumOpenmp","48","auto","512"
"100000000","25.603","1.644726","sumOpenmp","48","auto","1024"
"100000000","31.181","1.644726","sumOpenmp","48","auto","2048"
"100000000","28.522","1.644726","sumOpenmp","48","auto","4096"
"100000000","28.4","1.644726","sumOpenmp","48","auto","8192"
"100000000","25.856","1.644726","sumOpenmp","48","auto","16384"
"100000000","27.53","1.644726","sumOpenmp","48","auto","32768"
"100000000","27.486","1.644726","sumOpenmp","48","auto","65536"
"1000000000","1513.883","1.644725","sumSeq","0","","0"
"1000000000","1513.266","1.644725","sumOpenmp","1","static","64"
"1000000000","1514.718","1.644725","sumOpenmp","1","static","128"
"1000000000","1510.521","1.644725","sumOpenmp","1","static","256"
"1000000000","1568.75","1.644725","sumOpenmp","1","static","512"
"1000000000","1516.386","1.644725","sumOpenmp","1","static","1024"
"1000000000","1513.087","1.644725","sumOpenmp","1","static","2048"
"1000000000","1511.665","1.644725","sumOpenmp","1","static","4096"
"1000000000","1552.41","1.644725","sumOpenmp","1","static","8192"
"1000000000","1509.138","1.644725","sumOpenmp","1","static","16384"
"1000000000","1488.993","1.644725","sumOpenmp","1","static","32768"
"1000000000","1497.732","1.644725","sumOpenmp","1","static","65536"
"1000000000","1542.594","1.644725","sumOpenmp","1","dynamic","64"
"1000000000","1507.006","1.644725","sumOpenmp","1","dynamic","128"
"1000000000","1503.527","1.644725","sumOpenmp","1","dynamic","256"
"1000000000","1509.163","1.644725","sumOpenmp","1","dynamic","512"
"1000000000","1547.85","1.644725","sumOpenmp","1","dynamic","1024"
"1000000000","1508.775","1.644725","sumOpenmp","1","dynamic","2048"
"1000000000","1506.963","1.644725","sumOpenmp","1","dynamic","4096"
"1000000000","1502.051","1.644725","sumOpenmp","1","dynamic","8192"
"1000000000","1536.175","1.644725","sumOpenmp","1","dynamic","16384"
"1000000000","1508.828","1.644725","sumOpenmp","1","dynamic","32768"
"1000000000","1504.117","1.644725","sumOpenmp","1","dynamic","65536"
"1000000000","1505.167","1.644725","sumOpenmp","1","guided","64"
"1000000000","1539.646","1.644725","sumOpenmp","1","guided","128"
"1000000000","1519.142","1.644725","sumOpenmp","1","guided","256"
"1000000000","1507.626","1.644725","sumOpenmp","1","guided","512"
"1000000000","1493.643","1.644725","sumOpenmp","1","guided","1024"
"1000000000","1543.416","1.644725","sumOpenmp","1","guided","2048"
"1000000000","1496.161","1.644725","sumOpenmp","1","guided","4096"
"1000000000","1500.369","1.644725","sumOpenmp","1","guided","8192"
"1000000000","1484.984","1.644725","sumOpenmp","1","guided","16384"
"1000000000","1527.783","1.644725","sumOpenmp","1","guided","32768"
"1000000000","1498.287","1.644725","sumOpenmp","1","guided","65536"
"1000000000","1516.12","1.644725","sumOpenmp","1","auto","64"
"1000000000","1518.127","1.644725","sumOpenmp","1","auto","128"
"1000000000","1542.246","1.644725","sumOpenmp","1","auto","256"
"1000000000","1500.263","1.644725","sumOpenmp","1","auto","512"
"1000000000","1502.872","1.644725","sumOpenmp","1","auto","1024"
"1000000000","1510.327","1.644725","sumOpenmp","1","auto","2048"
"1000000000","1547.45","1.644725","sumOpenmp","1","auto","4096"
"1000000000","1510.38","1.644725","sumOpenmp","1","auto","8192"
"1000000000","1507.554","1.644725","sumOpenmp","1","auto","16384"
"1000000000","1554.333","1.644725","sumOpenmp","1","auto","32768"
"1000000000","1510.196","1.644725","sumOpenmp","1","auto","65536"
"1000000000","760.01","1.644725","sumOpenmp","2","static","64"
"1000000000","762.772","1.644725","sumOpenmp","2","static","128"
"1000000000","760.889","1.644725","sumOpenmp","2","static","256"
"1000000000","755.275","1.644725","sumOpenmp","2","static","512"
"1000000000","750.334","1.644725","sumOpenmp","2","static","1024"
"1000000000","775.512","1.644725","sumOpenmp","2","static","2048"
"1000000000","766.115","1.644725","sumOpenmp","2","static","4096"
"1000000000","766.313","1.644725","sumOpenmp","2","static","8192"
"1000000000","765.842","1.644725","sumOpenmp","2","static","16384"
"1000000000","766.079","1.644725","sumOpenmp","2","static","32768"
"1000000000","761.087","1.644725","sumOpenmp","2","static","65536"
"1000000000","763.366","1.644725","sumOpenmp","2","dynamic","64"
"1000000000","763.928","1.644725","sumOpenmp","2","dynamic","128"
"1000000000","1015.739","1.644725","sumOpenmp","2","dynamic","256"
"1000000000","1486.891","1.644725","sumOpenmp","2","dynamic","512"
"1000000000","1038.202","1.644725","sumOpenmp","2","dynamic","1024"
"1000000000","913.013","1.644725","sumOpenmp","2","dynamic","2048"
"1000000000","889.782","1.644725","sumOpenmp","2","dynamic","4096"
"1000000000","805.648","1.644725","sumOpenmp","2","dynamic","8192"
"1000000000","844.017","1.644725","sumOpenmp","2","dynamic","16384"
"1000000000","824.312","1.644725","sumOpenmp","2","dynamic","32768"
"1000000000","779.452","1.644725","sumOpenmp","2","dynamic","65536"
"1000000000","779.62","1.644725","sumOpenmp","2","guided","64"
"1000000000","792.166","1.644725","sumOpenmp","2","guided","128"
"1000000000","785.919","1.644725","sumOpenmp","2","guided","256"
"1000000000","787.105","1.644725","sumOpenmp","2","guided","512"
"1000000000","769.779","1.644725","sumOpenmp","2","guided","1024"
"1000000000","749.993","1.644725","sumOpenmp","2","guided","2048"
"1000000000","768.028","1.644725","sumOpenmp","2","guided","4096"
"1000000000","788.974","1.644725","sumOpenmp","2","guided","8192"
"1000000000","787.467","1.644725","sumOpenmp","2","guided","16384"
"1000000000","748.794","1.644725","sumOpenmp","2","guided","32768"
"1000000000","769.732","1.644725","sumOpenmp","2","guided","65536"
"1000000000","754.877","1.644725","sumOpenmp","2","auto","64"
"1000000000","767.351","1.644725","sumOpenmp","2","auto","128"
"1000000000","750.27","1.644725","sumOpenmp","2","auto","256"
"1000000000","768.83","1.644725","sumOpenmp","2","auto","512"
"1000000000","750.578","1.644725","sumOpenmp","2","auto","1024"
"1000000000","768.95","1.644725","sumOpenmp","2","auto","2048"
"1000000000","751.937","1.644725","sumOpenmp","2","auto","4096"
"1000000000","767.913","1.644725","sumOpenmp","2","auto","8192"
"1000000000","748.13","1.644725","sumOpenmp","2","auto","16384"
"1000000000","732.371","1.644725","sumOpenmp","2","auto","32768"
"1000000000","748.197","1.644725","sumOpenmp","2","auto","65536"
"1000000000","748.469","1.644725","sumOpenmp","2","static","64"
"1000000000","749.544","1.644725","sumOpenmp","2","static","128"
"1000000000","747.845","1.644725","sumOpenmp","2","static","256"
"1000000000","748.814","1.644725","sumOpenmp","2","static","512"
"1000000000","748.991","1.644725","sumOpenmp","2","static","1024"
"1000000000","747.599","1.644725","sumOpenmp","2","static","2048"
"1000000000","749.232","1.644725","sumOpenmp","2","static","4096"
"1000000000","749.558","1.644725","sumOpenmp","2","static","8192"
"1000000000","747.881","1.644725","sumOpenmp","2","static","16384"
"1000000000","731.114","1.644725","sumOpenmp","2","static","32768"
"1000000000","749.008","1.644725","sumOpenmp","2","static","65536"
"1000000000","748.954","1.644725","sumOpenmp","2","dynamic","64"
"1000000000","750.95","1.644725","sumOpenmp","2","dynamic","128"
"1000000000","749.58","1.644725","sumOpenmp","2","dynamic","256"
"1000000000","748.432","1.644725","sumOpenmp","2","dynamic","512"
"1000000000","750.203","1.644725","sumOpenmp","2","dynamic","1024"
"1000000000","752.556","1.644725","sumOpenmp","2","dynamic","2048"
"1000000000","749.801","1.644725","sumOpenmp","2","dynamic","4096"
"1000000000","749.171","1.644725","sumOpenmp","2","dynamic","8192"
"1000000000","750.203","1.644725","sumOpenmp","2","dynamic","16384"
"1000000000","751.468","1.644725","sumOpenmp","2","dynamic","32768"
"1000000000","731.018","1.644725","sumOpenmp","2","dynamic","65536"
"1000000000","748.323","1.644725","sumOpenmp","2","guided","64"
"1000000000","748.623","1.644725","sumOpenmp","2","guided","128"
"1000000000","750.478","1.644725","sumOpenmp","2","guided","256"
"1000000000","750.255","1.644725","sumOpenmp","2","guided","512"
"1000000000","748.713","1.644725","sumOpenmp","2","guided","1024"
"1000000000","751.059","1.644725","sumOpenmp","2","guided","2048"
"1000000000","755.274","1.644725","sumOpenmp","2","guided","4096"
"1000000000","759.18","1.644725","sumOpenmp","2","guided","8192"
"1000000000","749.338","1.644725","sumOpenmp","2","guided","16384"
"1000000000","752.151","1.644725","sumOpenmp","2","guided","32768"
"1000000000","730.062","1.644725","sumOpenmp","2","guided","65536"
"1000000000","751.07","1.644725","sumOpenmp","2","auto","64"
"1000000000","750.244","1.644725","sumOpenmp","2","auto","128"
"1000000000","748.905","1.644725","sumOpenmp","2","auto","256"
"1000000000","750.355","1.644725","sumOpenmp","2","auto","512"
"1000000000","750.976","1.644725","sumOpenmp","2","auto","1024"
"1000000000","748.988","1.644725","sumOpenmp","2","auto","2048"
"1000000000","749.379","1.644725","sumOpenmp","2","auto","4096"
"1000000000","749.836","1.644725","sumOpenmp","2","auto","8192"
"1000000000","749.979","1.644725","sumOpenmp","2","auto","16384"
"1000000000","750.374","1.644725","sumOpenmp","2","auto","32768"
"1000000000","749.466","1.644725","sumOpenmp","2","auto","65536"
"1000000000","385.189","1.644725","sumOpenmp","4","static","64"
"1000000000","492.423","1.644725","sumOpenmp","4","static","128"
"1000000000","661.95","1.644725","sumOpenmp","4","static","256"
"1000000000","660.975","1.644725","sumOpenmp","4","static","512"
"1000000000","583.181","1.644725","sumOpenmp","4","static","1024"
"1000000000","654.292","1.644725","sumOpenmp","4","static","2048"
"1000000000","649.572","1.644725","sumOpenmp","4","static","4096"
"1000000000","736.517","1.644725","sumOpenmp","4","static","8192"
"1000000000","737.65","1.644725","sumOpenmp","4","static","16384"
"1000000000","447.403","1.644725","sumOpenmp","4","static","32768"
"1000000000","386.505","1.644725","sumOpenmp","4","static","65536"
"1000000000","654.312","1.644725","sumOpenmp","4","dynamic","64"
"1000000000","728.195","1.644725","sumOpenmp","4","dynamic","128"
"1000000000","815.191","1.644725","sumOpenmp","4","dynamic","256"
"1000000000","546.181","1.644725","sumOpenmp","4","dynamic","512"
"1000000000","379.624","1.644725","sumOpenmp","4","dynamic","1024"
"1000000000","541.242","1.644725","sumOpenmp","4","dynamic","2048"
"1000000000","530.72","1.644725","sumOpenmp","4","dynamic","4096"
"1000000000","502.726","1.644725","sumOpenmp","4","dynamic","8192"
"1000000000","382.799","1.644725","sumOpenmp","4","dynamic","16384"
"1000000000","506.014","1.644725","sumOpenmp","4","dynamic","32768"
"1000000000","508.468","1.644725","sumOpenmp","4","dynamic","65536"
"1000000000","601.344","1.644725","sumOpenmp","4","guided","64"
"1000000000","428.195","1.644725","sumOpenmp","4","guided","128"
"1000000000","647.441","1.644725","sumOpenmp","4","guided","256"
"1000000000","447.842","1.644725","sumOpenmp","4","guided","512"
"1000000000","435.682","1.644725","sumOpenmp","4","guided","1024"
"1000000000","504.756","1.644725","sumOpenmp","4","guided","2048"
"1000000000","586.727","1.644725","sumOpenmp","4","guided","4096"
"1000000000","581.264","1.644725","sumOpenmp","4","guided","8192"
"1000000000","384.92","1.644725","sumOpenmp","4","guided","16384"
"1000000000","416.417","1.644725","sumOpenmp","4","guided","32768"
"1000000000","383.147","1.644725","sumOpenmp","4","guided","65536"
"1000000000","427.488","1.644725","sumOpenmp","4","auto","64"
"1000000000","619.541","1.644725","sumOpenmp","4","auto","128"
"1000000000","447.214","1.644725","sumOpenmp","4","auto","256"
"1000000000","444.343","1.644725","sumOpenmp","4","auto","512"
"1000000000","623.032","1.644725","sumOpenmp","4","auto","1024"
"1000000000","583.134","1.644725","sumOpenmp","4","auto","2048"
"1000000000","496.07","1.644725","sumOpenmp","4","auto","4096"
"1000000000","469.451","1.644725","sumOpenmp","4","auto","8192"
"1000000000","510.803","1.644725","sumOpenmp","4","auto","16384"
"1000000000","385.112","1.644725","sumOpenmp","4","auto","32768"
"1000000000","471.135","1.644725","sumOpenmp","4","auto","65536"
"1000000000","196.93","1.644725","sumOpenmp","8","static","64"
"1000000000","193.645","1.644725","sumOpenmp","8","static","128"
"1000000000","200.237","1.644725","sumOpenmp","8","static","256"
"1000000000","401.241","1.644725","sumOpenmp","8","static","512"
"1000000000","363.421","1.644725","sumOpenmp","8","static","1024"
"1000000000","370.528","1.644725","sumOpenmp","8","static","2048"
"1000000000","246.89","1.644725","sumOpenmp","8","static","4096"
"1000000000","196.07","1.644725","sumOpenmp","8","static","8192"
"1000000000","194.082","1.644725","sumOpenmp","8","static","16384"
"1000000000","195.176","1.644725","sumOpenmp","8","static","32768"
"1000000000","360.152","1.644725","sumOpenmp","8","static","65536"
"1000000000","296.914","1.644725","sumOpenmp","8","dynamic","64"
"1000000000","408.51","1.644725","sumOpenmp","8","dynamic","128"
"1000000000","416.601","1.644725","sumOpenmp","8","dynamic","256"
"1000000000","317.29","1.644725","sumOpenmp","8","dynamic","512"
"1000000000","380.783","1.644725","sumOpenmp","8","dynamic","1024"
"1000000000","265.469","1.644725","sumOpenmp","8","dynamic","2048"
"1000000000","200.173","1.644725","sumOpenmp","8","dynamic","4096"
"1000000000","195.075","1.644725","sumOpenmp","8","dynamic","8192"
"1000000000","380.819","1.644725","sumOpenmp","8","dynamic","16384"
"1000000000","360.881","1.644725","sumOpenmp","8","dynamic","32768"
"1000000000","429.946","1.644725","sumOpenmp","8","dynamic","65536"
"1000000000","404.435","1.644725","sumOpenmp","8","guided","64"
"1000000000","231.749","1.644725","sumOpenmp","8","guided","128"
"1000000000","288.43","1.644725","sumOpenmp","8","guided","256"
"1000000000","367.113","1.644725","sumOpenmp","8","guided","512"
"1000000000","336.252","1.644725","sumOpenmp","8","guided","1024"
"1000000000","384.268","1.644725","sumOpenmp","8","guided","2048"
"1000000000","304.291","1.644725","sumOpenmp","8","guided","4096"
"1000000000","379.95","1.644725","sumOpenmp","8","guided","8192"
"1000000000","403.641","1.644725","sumOpenmp","8","guided","16384"
"1000000000","383.602","1.644725","sumOpenmp","8","guided","32768"
"1000000000","308.036","1.644725","sumOpenmp","8","guided","65536"
"1000000000","388.438","1.644725","sumOpenmp","8","auto","64"
"1000000000","359.738","1.644725","sumOpenmp","8","auto","128"
"1000000000","349.292","1.644725","sumOpenmp","8","auto","256"
"1000000000","197.144","1.644725","sumOpenmp","8","auto","512"
"1000000000","220.97","1.644725","sumOpenmp","8","auto","1024"
"1000000000","326.174","1.644725","sumOpenmp","8","auto","2048"
"1000000000","250.048","1.644725","sumOpenmp","8","auto","4096"
"1000000000","319.569","1.644725","sumOpenmp","8","auto","8192"
"1000000000","354.936","1.644725","sumOpenmp","8","auto","16384"
"1000000000","311.904","1.644725","sumOpenmp","8","auto","32768"
"1000000000","386.721","1.644725","sumOpenmp","8","auto","65536"
"1000000000","175.088","1.644725","sumOpenmp","16","static","64"
"1000000000","195.721","1.644725","sumOpenmp","16","static","128"
"1000000000","193.198","1.644725","sumOpenmp","16","static","256"
"1000000000","244.721","1.644725","sumOpenmp","16","static","512"
"1000000000","224.918","1.644725","sumOpenmp","16","static","1024"
"1000000000","205.374","1.644725","sumOpenmp","16","static","2048"
"1000000000","227.809","1.644725","sumOpenmp","16","static","4096"
"1000000000","189.748","1.644725","sumOpenmp","16","static","8192"
"1000000000","214.196","1.644725","sumOpenmp","16","static","16384"
"1000000000","198.73","1.644725","sumOpenmp","16","static","32768"
"1000000000","223.658","1.644725","sumOpenmp","16","static","65536"
"1000000000","189.889","1.644725","sumOpenmp","16","dynamic","64"
"1000000000","174.741","1.644725","sumOpenmp","16","dynamic","128"
"1000000000","107.566","1.644725","sumOpenmp","16","dynamic","256"
"1000000000","106.22","1.644725","sumOpenmp","16","dynamic","512"
"1000000000","107.12","1.644725","sumOpenmp","16","dynamic","1024"
"1000000000","108.788","1.644725","sumOpenmp","16","dynamic","2048"
"1000000000","107.499","1.644725","sumOpenmp","16","dynamic","4096"
"1000000000","107.405","1.644725","sumOpenmp","16","dynamic","8192"
"1000000000","118.031","1.644725","sumOpenmp","16","dynamic","16384"
"1000000000","237.838","1.644725","sumOpenmp","16","dynamic","32768"
"1000000000","174.455","1.644725","sumOpenmp","16","dynamic","65536"
"1000000000","143.11","1.644725","sumOpenmp","16","guided","64"
"1000000000","108.84","1.644725","sumOpenmp","16","guided","128"
"1000000000","180.154","1.644725","sumOpenmp","16","guided","256"
"1000000000","239.744","1.644725","sumOpenmp","16","guided","512"
"1000000000","228.577","1.644725","sumOpenmp","16","guided","1024"
"1000000000","170.051","1.644725","sumOpenmp","16","guided","2048"
"1000000000","109.467","1.644725","sumOpenmp","16","guided","4096"
"1000000000","107.839","1.644725","sumOpenmp","16","guided","8192"
"1000000000","107.828","1.644725","sumOpenmp","16","guided","16384"
"1000000000","107.79","1.644725","sumOpenmp","16","guided","32768"
"1000000000","107.829","1.644725","sumOpenmp","16","guided","65536"
"1000000000","107.776","1.644725","sumOpenmp","16","auto","64"
"1000000000","161.645","1.644725","sumOpenmp","16","auto","128"
"1000000000","237.542","1.644725","sumOpenmp","16","auto","256"
"1000000000","128.724","1.644725","sumOpenmp","16","auto","512"
"1000000000","107.853","1.644725","sumOpenmp","16","auto","1024"
"1000000000","107.864","1.644725","sumOpenmp","16","auto","2048"
"1000000000","107.878","1.644725","sumOpenmp","16","auto","4096"
"1000000000","107.854","1.644725","sumOpenmp","16","auto","8192"
"1000000000","107.868","1.644725","sumOpenmp","16","auto","16384"
"1000000000","107.823","1.644725","sumOpenmp","16","auto","32768"
"1000000000","170.599","1.644725","sumOpenmp","16","auto","65536"
"1000000000","178.666","1.644725","sumOpenmp","16","static","64"
"1000000000","247.224","1.644725","sumOpenmp","16","static","128"
"1000000000","203.978","1.644725","sumOpenmp","16","static","256"
"1000000000","246.795","1.644725","sumOpenmp","16","static","512"
"1000000000","196.888","1.644725","sumOpenmp","16","static","1024"
"1000000000","247.075","1.644725","sumOpenmp","16","static","2048"
"1000000000","152.209","1.644725","sumOpenmp","16","static","4096"
"1000000000","157.488","1.644725","sumOpenmp","16","static","8192"
"1000000000","125.576","1.644725","sumOpenmp","16","static","16384"
"1000000000","163.929","1.644725","sumOpenmp","16","static","32768"
"1000000000","220.546","1.644725","sumOpenmp","16","static","65536"
"1000000000","204.293","1.644725","sumOpenmp","16","dynamic","64"
"1000000000","189.061","1.644725","sumOpenmp","16","dynamic","128"
"1000000000","220.611","1.644725","sumOpenmp","16","dynamic","256"
"1000000000","208.992","1.644725","sumOpenmp","16","dynamic","512"
"1000000000","217.936","1.644725","sumOpenmp","16","dynamic","1024"
"1000000000","205.971","1.644725","sumOpenmp","16","dynamic","2048"
"1000000000","211.054","1.644725","sumOpenmp","16","dynamic","4096"
"1000000000","182.837","1.644725","sumOpenmp","16","dynamic","8192"
"1000000000","240.865","1.644725","sumOpenmp","16","dynamic","16384"
"1000000000","184.691","1.644725","sumOpenmp","16","dynamic","32768"
"1000000000","192.606","1.644725","sumOpenmp","16","dynamic","65536"
"1000000000","239.225","1.644725","sumOpenmp","16","guided","64"
"1000000000","176.847","1.644725","sumOpenmp","16","guided","128"
"1000000000","111.376","1.644725","sumOpenmp","16","guided","256"
"1000000000","107.455","1.644725","sumOpenmp","16","guided","512"
"1000000000","107.746","1.644725","sumOpenmp","16","guided","1024"
"1000000000","108.217","1.644725","sumOpenmp","16","guided","2048"
"1000000000","107.942","1.644725","sumOpenmp","16","guided","4096"
"1000000000","107.442","1.644725","sumOpenmp","16","guided","8192"
"1000000000","120.524","1.644725","sumOpenmp","16","guided","16384"
"1000000000","108.575","1.644725","sumOpenmp","16","guided","32768"
"1000000000","107.491","1.644725","sumOpenmp","16","guided","65536"
